,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
288,Woodlawn,41.78,-87.6,Daley's Restaurant,41.780399418101716,-87.60547230567558,Diner
289,Woodlawn,41.78,-87.6,Reva and David Logan Center for the Arts,41.78573612595589,-87.60357610094069,College Arts Building
290,Woodlawn,41.78,-87.6,The Oriental Institute,41.78938502680834,-87.59793474102628,History Museum
291,Woodlawn,41.78,-87.6,University of Chicago Quad,41.78955289156093,-87.59970188140869,College Quad
292,Woodlawn,41.78,-87.6,Jamaica Jerk Spice,41.776614,-87.606249,Caribbean Restaurant
293,Woodlawn,41.78,-87.6,Plein Air Cafe & Eatery,41.789898247412786,-87.5961439110726,Café
294,Woodlawn,41.78,-87.6,Frank Lloyd Wright Robie House,41.789824913564004,-87.59585635392484,History Museum
295,Woodlawn,41.78,-87.6,Seminary Co-op Bookstore,41.79001361284812,-87.59616290197944,Bookstore
296,Woodlawn,41.78,-87.6,Midway Plaisance Park,41.786525766685706,-87.59445752907632,Park
297,Woodlawn,41.78,-87.6,Barnes & Noble,41.787288110939045,-87.59653635306434,Bookstore
298,Woodlawn,41.78,-87.6,Harris Park,41.781662738966546,-87.60474943786534,Park
299,Woodlawn,41.78,-87.6,57th Street Books,41.79146937922153,-87.59459060817733,Bookstore
300,Woodlawn,41.78,-87.6,61st Street Farmers' Market,41.784296089572855,-87.59079036498159,Market
301,Woodlawn,41.78,-87.6,Christian Fields Style Bar,41.77525911497357,-87.60595314799501,Salon / Barbershop
302,Woodlawn,41.78,-87.6,DuSable Museum Of African American History,41.7920867992942,-87.60719909220741,History Museum
303,Woodlawn,41.78,-87.6,"Lorado Taft's ""Fountain of Time""",41.78656824103405,-87.60740643882141,Sculpture Garden
304,Woodlawn,41.78,-87.6,Medici on 57th,41.79137860954537,-87.59370810124774,Bakery
305,Woodlawn,41.78,-87.6,Build Coffee,41.78428847865535,-87.59041927423924,Coffee Shop
306,Woodlawn,41.78,-87.6,Stony Island Arts Bank,41.77180723587629,-87.58654982993876,Public Art
307,Woodlawn,41.78,-87.6,Greenline Coffee,41.78388232120163,-87.6130592799962,Coffee Shop
308,Woodlawn,41.78,-87.6,University of Chicago Pub,41.78792683400394,-87.59534029346084,Pub
309,Woodlawn,41.78,-87.6,Jackson Park,41.781646354659294,-87.58339138950824,Park
310,Woodlawn,41.78,-87.6,Grounds of Being,41.78915820482929,-87.60025187517098,Café
311,Woodlawn,41.78,-87.6,YMCA,41.779437753793644,-87.58743387237698,Gym
312,Woodlawn,41.78,-87.6,"Noodles, Etc.",41.79146503747775,-87.59337015472738,Noodle House
313,Woodlawn,41.78,-87.6,Doc Films (Max Palevsky Cinema),41.78827980416347,-87.5956205533204,Indie Movie Theater
314,Woodlawn,41.78,-87.6,Lunchbox,41.78979492454941,-87.59803150457296,Food Truck
315,Woodlawn,41.78,-87.6,Jewel-Osco,41.7843591,-87.6069974,Supermarket
316,Woodlawn,41.78,-87.6,Starbucks,41.789724508184676,-87.59716663404555,Coffee Shop
317,Woodlawn,41.78,-87.6,Family Dollar,41.77917710500587,-87.60587469422822,Discount Store
318,Woodlawn,41.78,-87.6,University of Chicago Sky Lobby,41.7910742329221,-87.6047292514737,Restaurant
319,Woodlawn,41.78,-87.6,ALDI,41.77451826862105,-87.60539084672928,Grocery Store
320,Woodlawn,41.78,-87.6,Seoul Taco,41.79137,-87.593925,Taco Place
321,Woodlawn,41.78,-87.6,Pret A Manger,41.791083961005924,-87.59866844109781,Sandwich Place
322,Woodlawn,41.78,-87.6,Red Mango - The University of Chicago Medical Center,41.790207,-87.60550500000001,Frozen Yogurt Shop
323,Woodlawn,41.78,-87.6,Qdoba Mexican Grill,41.79129011483299,-87.60435850967694,Mexican Restaurant
324,Woodlawn,41.78,-87.6,Chase Bank,41.773597,-87.586696,Bank
325,Woodlawn,41.78,-87.6,Subway,41.78496031983219,-87.6009834048251,Sandwich Place
326,Woodlawn,41.78,-87.6,Au Bon Pain,41.78926106825796,-87.60443567817545,Sandwich Place
327,Woodlawn,41.78,-87.6,Save-A-Lot,41.78031368889087,-87.61674465156895,Grocery Store
328,Woodlawn,41.78,-87.6,SUBWAY,41.772784588908564,-87.58673365223723,Sandwich Place
329,Woodlawn,41.78,-87.6,Cosmo Beauty Supply,41.780666,-87.606557,Cosmetics Shop
330,Woodlawn,41.78,-87.6,Law School Cafe,41.78507337553538,-87.59904432141748,College Cafeteria
331,Woodlawn,41.78,-87.6,Get It 'N GO,41.780192,-87.60746999999999,Fast Food Restaurant
332,Woodlawn,41.78,-87.6,MetroSquash,41.783842,-87.606373,Squash Court
333,Woodlawn,41.78,-87.6,Aromatic Synsation,41.77531051635742,-87.60604095458984,Cosmetics Shop
334,Woodlawn,41.78,-87.6,Starbucks,41.78952639912105,-87.60155294621504,Coffee Shop
335,Woodlawn,41.78,-87.6,Walgreens,41.77307002251232,-87.58779689669609,Pharmacy
336,Woodlawn,41.78,-87.6,Pizza Hut,41.772723,-87.58675699999999,Pizza Place
337,Woodlawn,41.78,-87.6,Lucy's Food Truck,41.775037446643616,-87.5929574374056,Food Truck
338,Woodlawn,41.78,-87.6,Classics Cafe,41.787769965561274,-87.60108957102533,Café
339,Woodlawn,41.78,-87.6,Stuart Cafe,41.788440564033,-87.59947404438172,Coffee Shop
340,Woodlawn,41.78,-87.6,Midway #2 Food & Liquor,41.773528,-87.592453,Liquor Store
341,Woodlawn,41.78,-87.6,Cupcake Gangsters,41.78629687906938,-87.60956182357423,Food Truck
342,Woodlawn,41.78,-87.6,Super Fair Foods,41.779583,-87.614053,American Restaurant
343,Woodlawn,41.78,-87.6,Cottage Grove Hardware,41.770345,-87.606098,Hardware Store
344,Woodlawn,41.78,-87.6,Sammy's Grill & Restaurant,41.778560638427734,-87.61524200439453,Fast Food Restaurant
345,Woodlawn,41.78,-87.6,Sicily Pizza,41.77773666381836,-87.61512756347656,Food
346,Woodlawn,41.78,-87.6,Parkway hoagies,41.777077,-87.615214,American Restaurant
347,Woodlawn,41.78,-87.6,Mediterranean Express Food Truck,41.79254258559279,-87.60154250721561,Food Truck
348,Woodlawn,41.78,-87.6,BING Art Books,41.77170181274414,-87.58662414550781,Bookstore
349,Woodlawn,41.78,-87.6,The Sound Loft Studio,41.77389144897461,-87.6158218383789,Music Venue
350,Woodlawn,41.78,-87.6,Woofington Dog Park,41.78688503829647,-87.61553227901457,Dog Run
351,West Garfield Park,41.88,-87.73,Jerk Taco Man,41.87670635395752,-87.72567213274861,Caribbean Restaurant
352,West Garfield Park,41.88,-87.73,Taste Buds,41.88053942249032,-87.72917352510075,Fast Food Restaurant
353,West Garfield Park,41.88,-87.73,Garfield Park Conservatory,41.886259,-87.717177,Garden
354,West Garfield Park,41.88,-87.73,Inspiration Kitchens,41.88497547415557,-87.71414108961146,Food
355,West Garfield Park,41.88,-87.73,Uncle Remus Bar BQ Chicken·Fish,41.880706996873215,-87.73212647599941,Fried Chicken Joint
356,West Garfield Park,41.88,-87.73,PULASKI PETRO,41.87374713654187,-87.72567987442017,Train Station
357,West Garfield Park,41.88,-87.73,The Sky Box,41.87342876943613,-87.71574694490734,Sports Bar
358,West Garfield Park,41.88,-87.73,The Original Maxwell Street,41.87335483775175,-87.72079135130915,Fast Food Restaurant
359,West Garfield Park,41.88,-87.73,SUBWAY,41.885836,-87.726067,Sandwich Place
360,West Garfield Park,41.88,-87.73,Subway,41.881467,-87.723788,Sandwich Place
361,West Garfield Park,41.88,-87.73,Family Dollar,41.880314,-87.732461,Discount Store
362,West Garfield Park,41.88,-87.73,Skybox,41.8735359468126,-87.71564290261972,Lounge
363,West Garfield Park,41.88,-87.73,Church's Chicken,41.88032531738281,-87.72589111328125,Fried Chicken Joint
364,West Garfield Park,41.88,-87.73,Cricket Wireless Authorized Retailer,41.880907,-87.726744,Mobile Phone Shop
365,West Garfield Park,41.88,-87.73,Garfield Park,41.88269405444917,-87.71538019180298,Park
366,West Garfield Park,41.88,-87.73,Save-A-Lot,41.87461896522029,-87.72589787521521,Grocery Store
367,West Garfield Park,41.88,-87.73,Foot Locker,41.881601,-87.724378,Shoe Store
368,West Garfield Park,41.88,-87.73,Taco Bell,41.879945,-87.725251,Fast Food Restaurant
369,West Garfield Park,41.88,-87.73,BP,41.87450599,-87.73549994,Gas Station
370,West Garfield Park,41.88,-87.73,White Castle,41.880731687469705,-87.72364362638892,Fast Food Restaurant
371,West Garfield Park,41.88,-87.73,Kids Foot Locker,41.88160371585593,-87.72430792450905,Shoe Store
372,West Garfield Park,41.88,-87.73,Dunkin',41.88665316773539,-87.74542304986478,Donut Shop
373,West Garfield Park,41.88,-87.73,Dearborn Store,41.87967,-87.73955,Convenience Store
374,West Garfield Park,41.88,-87.73,Buffalo Sam's,41.874121216947266,-87.73552062613983,American Restaurant
375,West Garfield Park,41.88,-87.73,Light Café,41.873217,-87.726129,Café
376,West Garfield Park,41.88,-87.73,Mary's Restaurant,41.873256,-87.725645,Food
377,West Garfield Park,41.88,-87.73,Mary's Bar-B-Que,41.87298938787012,-87.7254457817316,BBQ Joint
378,West Garfield Park,41.88,-87.73,Garfield Park Fieldhouse,41.88273577401288,-87.71581608274101,Trail
379,West Garfield Park,41.88,-87.73,CTA - Conservatory-Central Park Drive,41.88501993419182,-87.71673395288981,Train Station
380,West Garfield Park,41.88,-87.73,Happy Fish & Chicken,41.880122,-87.745036,Fast Food Restaurant
381,West Garfield Park,41.88,-87.73,Madison Eye,41.88058034183103,-87.74516056456967,Optical Shop
382,West Garfield Park,41.88,-87.73,Sugar From The Sun,41.886268615722656,-87.71708679199219,Botanical Garden
383,West Garfield Park,41.88,-87.73,Sharks Fish & Chicken,41.876121520996094,-87.74478912353516,Fast Food Restaurant
384,West Garfield Park,41.88,-87.73,nationwide furniture,41.868307883988145,-87.73685255019151,Furniture / Home Store
385,West Garfield Park,41.88,-87.73,Subway Fulton Mini Mall,41.88563205224865,-87.745751875573,Deli / Bodega
386,West Garfield Park,41.88,-87.73,Joe's BBQ 4900 West Madison,41.88079833984375,-87.74784088134766,BBQ Joint
387,Fuller Park,41.81,-87.6267,Blues Brothers Mural / Shelly's Loan & Jewelry Co.,41.80939090482649,-87.61951741077655,Plaza
388,Fuller Park,41.81,-87.6267,Abundance Bakery,41.809128,-87.622411,Bakery
389,Fuller Park,41.81,-87.6267,Peach's Restaurant,41.80948067255555,-87.61700925698138,Breakfast Spot
390,Fuller Park,41.81,-87.6267,Chicago Blues District,41.81007053839409,-87.61410509512463,Jazz Club
391,Fuller Park,41.81,-87.6267,Harold Washington Cultural Center,41.80939497931308,-87.61630169981821,Performing Arts Venue
392,Fuller Park,41.81,-87.6267,gallery guichard,41.80954705679052,-87.61455723289782,Art Gallery
393,Fuller Park,41.81,-87.6267,Parkway Ballroom,41.813141879084235,-87.61606404680725,Food
394,Fuller Park,41.81,-87.6267,Ain't She Sweet Cafe,41.81681675268035,-87.61300407564259,Coffee Shop
395,Fuller Park,41.81,-87.6267,Simply Soup Salad  & Sandwiches,41.809473421245485,-87.6099820318156,Deli / Bodega
396,Fuller Park,41.81,-87.6267,Sip & Savor,41.81681724591577,-87.61287605920819,Coffee Shop
397,Fuller Park,41.81,-87.6267,Uncle J's BBQ,41.80948775689409,-87.61364741185669,BBQ Joint
398,Fuller Park,41.81,-87.6267,200 Liquors,41.80955327838536,-87.620875553998,Liquor Store
399,Fuller Park,41.81,-87.6267,Two Fish Crab Shack,41.80938569255865,-87.60970578074011,Seafood Restaurant
400,Fuller Park,41.81,-87.6267,Nickys Gyros,41.817019,-87.631525,Fast Food Restaurant
401,Fuller Park,41.81,-87.6267,No.1 China Express,41.81680771610934,-87.63164986870993,Chinese Restaurant
402,Fuller Park,41.81,-87.6267,Friistyle,41.802329,-87.619415,Restaurant
403,Fuller Park,41.81,-87.6267,Alice's,41.816452747196045,-87.62377549770207,BBQ Joint
404,Fuller Park,41.81,-87.6267,Chitown Sandwich Club,41.80667031866704,-87.61590490948792,Deli / Bodega
405,Fuller Park,41.81,-87.6267,Uncle Joe's Tropical Dining,41.80950675436556,-87.61587177825524,Caribbean Restaurant
406,Fuller Park,41.81,-87.6267,Renaissance Bronzeville,41.80992425359912,-87.6160778012933,Lounge
407,Fuller Park,41.81,-87.6267,Blanc,41.81358469194898,-87.6160032633152,Art Gallery
408,Fuller Park,41.81,-87.6267,CTA - 47th,41.80968982913657,-87.63144263198265,Train Station
409,Fuller Park,41.81,-87.6267,SUBWAY,41.80183792114258,-87.62194061279297,Sandwich Place
410,Fuller Park,41.81,-87.6267,CTA - 51st,41.802106936464654,-87.61847999193603,Train Station
411,Fuller Park,41.81,-87.6267,SUBWAY,41.817027851388886,-87.63141464013734,Sandwich Place
412,Fuller Park,41.81,-87.6267,CTA - Indiana,41.82179407702673,-87.62169085001389,Train Station
413,Fuller Park,41.81,-87.6267,Pizza Nova,41.81636165647206,-87.64077654271573,Pizza Place
414,Fuller Park,41.81,-87.6267,CTA - 47th,41.809236376217456,-87.61887431144714,Train Station
415,Fuller Park,41.81,-87.6267,Fuller (Melville) Park,41.811388427724495,-87.6336306188371,Park
416,Fuller Park,41.81,-87.6267,Lim's Beauty Supply,41.809143,-87.618339,Cosmetics Shop
417,Fuller Park,41.81,-87.6267,CTA - 43rd,41.81651938551018,-87.61905324115905,Train Station
418,Fuller Park,41.81,-87.6267,City Sports,41.809335023162525,-87.61792201989549,Sporting Goods Shop
419,Fuller Park,41.81,-87.6267,Gyros 47,41.80937913462554,-87.61760855339082,American Restaurant
420,Fuller Park,41.81,-87.6267,Kelly's Tavern,41.814268442080106,-87.64081740542998,Bar
421,Fuller Park,41.81,-87.6267,J&J Fish & Chicken,41.81649036096704,-87.62092142795102,Restaurant
422,Fuller Park,41.81,-87.6267,Windy City Cigar Lounge,41.816172,-87.620029,Smoke Shop
423,Fuller Park,41.81,-87.6267,The Game,41.8162259833059,-87.6200100447166,Sports Bar
424,Fuller Park,41.81,-87.6267,Metcalfe Park,41.81810436533274,-87.62686729431152,Park
425,Fuller Park,41.81,-87.6267,Bronzeville Yacht Club,41.818624672067834,-87.62187016273646,Harbor / Marina
426,Fuller Park,41.81,-87.6267,Metra 435 Outbound Train Rock Island,41.81948728690177,-87.6303582384319,Light Rail Station
427,Fuller Park,41.81,-87.6267,Ziad Certified  Liquor,41.809242,-87.613263,Liquor Store
428,Fuller Park,41.81,-87.6267,Illinois Eye Institute,41.800779999999996,-87.63268000000001,Optical Shop
429,Fuller Park,41.81,-87.6267,Barbara's Soul Food,41.801896,-87.61724,Southern / Soul Food Restaurant
430,Fuller Park,41.81,-87.6267,"Aaron Bros Moving System, Inc.",41.820824,-87.62360799999999,Storage Facility
431,Fuller Park,41.81,-87.6267,43rd And The Lake,41.815891168161805,-87.61317801291639,Lake
432,Fuller Park,41.81,-87.6267,Chicago Commons - Adult Day Services and Headquarters,41.803733,-87.613456,Community Center
433,Fuller Park,41.81,-87.6267,Franks Place,41.80950724263343,-87.61075708712752,Health & Beauty Service
434,Fuller Park,41.81,-87.6267,Sim's Barbershop,41.80959200212421,-87.61071066074952,Cosmetics Shop
435,Fuller Park,41.81,-87.6267,Soluri Brothers,41.816116,-87.64101,Sandwich Place
436,Fuller Park,41.81,-87.6267,Agriculture,41.81688,-87.612792,Clothing Store
437,Fuller Park,41.81,-87.6267,T's Paisan's Pizza,41.809107,-87.643438,Pizza Place
438,Fuller Park,41.81,-87.6267,51st & Calumet,41.799670411437084,-87.61698642028203,Intersection
439,Fuller Park,41.81,-87.6267,Giordano's Pizza,41.79936165388798,-87.61684694760551,Pizza Place
440,Fuller Park,41.81,-87.6267,Pumps Gym,41.816439,-87.642296,Gym
441,Fuller Park,41.81,-87.6267,Taqueria Varitas,41.809805,-87.608633,Mexican Restaurant
442,Lake View,41.9435,-87.65417,Sheffield's Beer & Wine Garden,41.941667994412754,-87.65422753765776,Bar
443,Lake View,41.9435,-87.65417,Dimo's Pizza,41.945112739338335,-87.65473043361297,Pizza Place
444,Lake View,41.9435,-87.65417,Mia Francesca,41.94209475744125,-87.65239219169881,Italian Restaurant
445,Lake View,41.9435,-87.65417,Pick Me Up Café,41.943870844721374,-87.65395740836274,Diner
446,Lake View,41.9435,-87.65417,Cozy Noodles & Rice,41.94526903560607,-87.65431632484676,Thai Restaurant
447,Lake View,41.9435,-87.65417,Chicago Comics,41.941033414671686,-87.65173266006956,Comic Shop
448,Lake View,41.9435,-87.65417,Jennivee's Bakery,41.94181914533175,-87.65418329513997,Bakery
449,Lake View,41.9435,-87.65417,Two Hearted Queen,41.94352126119235,-87.6591627621803,Café
450,Lake View,41.9435,-87.65417,The Graystone Tavern,41.94477134918071,-87.6543818186676,Sports Bar
451,Lake View,41.9435,-87.65417,lowcountry,41.942809720541554,-87.65307711368148,Cajun / Creole Restaurant
452,Lake View,41.9435,-87.65417,Chicago Diner,41.94380715192381,-87.64929330584161,Vegetarian / Vegan Restaurant
453,Lake View,41.9435,-87.65417,Cheesie's Pub and Grub,41.939991363496205,-87.65377707238731,Sandwich Place
454,Lake View,41.9435,-87.65417,Nisei Lounge,41.94470952522785,-87.65432175084358,Dive Bar
455,Lake View,41.9435,-87.65417,BIG & little's Restaurant,41.9399955407058,-87.65532611799438,Taco Place
456,Lake View,41.9435,-87.65417,ZamZam,41.945084297939154,-87.6547567646194,Middle Eastern Restaurant
457,Lake View,41.9435,-87.65417,Sidetrack,41.94324059532105,-87.64912723378356,Gay Bar
458,Lake View,41.9435,-87.65417,Blue Havana,41.93996709478606,-87.65150813457747,Smoke Shop
459,Lake View,41.9435,-87.65417,Osmium Coffee Bar,41.93984372107839,-87.65732761587307,Coffee Shop
460,Lake View,41.9435,-87.65417,Native Foods,41.93981694579905,-87.6550662864349,Vegetarian / Vegan Restaurant
461,Lake View,41.9435,-87.65417,Chicago Bagel Authority,41.93985939665621,-87.65381648728662,Bagel Shop
462,Lake View,41.9435,-87.65417,Yoshi's Cafe,41.94169355603553,-87.6492418251221,Japanese Restaurant
463,Lake View,41.9435,-87.65417,CSz Theater Chicago,41.93968764928636,-87.65272915355708,Comedy Club
464,Lake View,41.9435,-87.65417,Shake Shack,41.94658011938799,-87.65590574189893,Burger Joint
465,Lake View,41.9435,-87.65417,Wood,41.9427740506565,-87.64929405097924,New American Restaurant
466,Lake View,41.9435,-87.65417,Wrigley Field,41.94816011494788,-87.65556156635284,Baseball Stadium
467,Lake View,41.9435,-87.65417,Figo Wine Bar,41.940223,-87.654213,Wine Bar
468,Lake View,41.9435,-87.65417,Happy Camper,41.944862,-87.65509,Bar
469,Lake View,41.9435,-87.65417,The Exchange,41.939895917466636,-87.6530457656207,Video Game Store
470,Lake View,41.9435,-87.65417,Blaze Pizza,41.93980824697134,-87.65360959172489,Pizza Place
471,Lake View,41.9435,-87.65417,Al's #1 Italian Beef,41.94403469646459,-87.6540981750418,Sandwich Place
472,Lake View,41.9435,-87.65417,Do-Rite Donuts & Chicken,41.947235986612725,-87.65497950834744,Donut Shop
473,Lake View,41.9435,-87.65417,hutch,41.941925,-87.652046,New American Restaurant
474,Lake View,41.9435,-87.65417,Jeni’s Splendid Ice Creams,41.94847158987541,-87.65735331286234,Ice Cream Shop
475,Lake View,41.9435,-87.65417,Ann Sather,41.93993605949624,-87.65196752509047,Scandinavian Restaurant
476,Lake View,41.9435,-87.65417,Taco & Burrito Palace,41.945653375490714,-87.64946392850848,Mexican Restaurant
477,Lake View,41.9435,-87.65417,Gallagher Way,41.9486012,-87.6570834,Plaza
478,Lake View,41.9435,-87.65417,Bittersweet Pastry Shop & Cafe,41.939869184452945,-87.65736291683069,Bakery
479,Lake View,41.9435,-87.65417,Budweiser Brickhouse Tavern,41.94835708840698,-87.6572024645753,Sports Bar
480,Lake View,41.9435,-87.65417,Hotel Zachary,41.9478819,-87.6572832,Hotel
481,Lake View,41.9435,-87.65417,Chicago Male,41.944190084183695,-87.64946877711249,Salon / Barbershop
482,Lake View,41.9435,-87.65417,Replay Beer & Bourbon,41.944792646998664,-87.64921814203262,Gay Bar
483,Lake View,41.9435,-87.65417,Ukai Japanese Restaurant,41.93984151865222,-87.65642601193103,Japanese Restaurant
484,Lake View,41.9435,-87.65417,Fitness Formula Club (FFC),41.941090599829515,-87.64931277427242,Gym
485,Lake View,41.9435,-87.65417,Murphy's Bleachers,41.94902152262399,-87.65421536657992,Sports Bar
486,Lake View,41.9435,-87.65417,Briar Street Theatre,41.93895880504319,-87.64904957995446,Theater
487,Lake View,41.9435,-87.65417,Oberweis,41.938137739515916,-87.65381619337757,Ice Cream Shop
488,Lake View,41.9435,-87.65417,Krung Thep Thai Cuisine,41.94018612642063,-87.64919559479632,Thai Restaurant
